time,BatteryUnit.battery1,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery2,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery3,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery4,decarbonization-app,profit_cvr-app,resilience-app,BatteryUnit.battery5,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg1a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg2a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg3c,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4a,decarbonization-app,profit_cvr-app,resilience-app,RatioTapChanger.reg4c,decarbonization-app,profit_cvr-app,resilience-app
75,-34040.794,125000.0,-34040.794,125000.0,4.64140675e-12,0.0,1.8565627e-11,0.0,54450.378,100000.0,54450.378,100000.0,0.0,0.0,0.0,0.0,-223792.71,250000.0,-223792.71,250000.0,5,5,-5,4,-2,-11,-2,-2,2,-11,-3,0,5,-9,5,-3,4,5,-3,4,1,-9,-3,1
76,1.4443946e-10,125000.0,1.4443946e-10,125000.0,0.0,0.0,0.0,0.0,25000.0,77999.1,0.0,100000.0,0.0,0.0,2.9221851e-11,0.0,-76977.48500000002,250000.0,-185969.98,250000.0,5,5,-5,0,-1,-11,-2,-1,8,-11,-3,8,8,-9,10,6,6,6,0,7,1,-9,-3,1
77,-0.00041254204,0.0,-0.00041254204,125000.0,0.0,0.0,0.0,0.0,16648.538,100000.0,16648.538,100000.0,0.0,0.0,0.0,0.0,-107505.965,132961.0,-226674.62,250000.0,5,6,-5,4,0,-12,-1,0,2,1,-2,-3,10,-11,11,6,4,3,-2,4,-1,-10,0,-3
78,0.0,0.0,0.0,125000.0,0.0,0.0,0.0,0.0,-18786.596,0.0,-18786.596,100000.0,0.0,0.0,0.0,0.0,-80284.67,8504.06,-190379.56,250000.0,5,7,-5,-1,6,-13,2,9,0,0,-1,0,10,-12,12,0,7,2,-1,13,5,-12,1,6
79,94677.109,125000.0,94677.109,125000.0,-200000.0,-200000.0,3.8751514e-11,0.0,-50000.0,-100000.0,10013.294,100000.0,-68986.4,-68986.4,0.0,0.0,-80284.67,75733.7,250000.0,250000.0,5,5,1,6,0,-11,-3,-5,3,-9,0,3,8,-9,-6,5,6,6,-1,4,3,-9,-1,3
80,-28839.4,-28839.4,125000.0,125000.0,-200000.0,-200000.0,42436.982,200000.0,-50000.0,0.0,0.0,100000.0,-150000.0,-78185.5,-150000.0,98119.957,0.0,0.0,0.0,241273.06,6,6,-2,-1,6,-12,9,-1,7,-11,7,1,10,-10,10,2,6,3,9,11,8,-10,13,-4
81,-37726.4,-37726.4,0.0,125000.0,-200000.0,-200000.0,200000.0,200000.0,-100000.0,-100000.0,0.0,100000.0,0.0,102189.0,0.0,150000.0,0.0,-250000.0,0.0,250000.0,6,7,0,1,7,-13,0,0,5,-12,0,1,8,-12,-5,3,7,2,0,11,6,-14,1,-6
82,0.0,0.0,98615.17,125000.0,-94656.25,-192875.0,193992.85,200000.0,-59703.5,-59703.5,-54130.592,100000.0,-150000.0,-150000.0,134231.7,150000.0,-132773.24,-250000.0,-172602.72,218907.04,6,6,-4,-1,6,-12,4,10,9,-12,9,12,2,-10,-3,-2,6,1,1,13,0,-10,-4,-4
83,0.0,0.0,0.0,125000.0,-200000.0,-200000.0,-151709.3,200000.0,-0.0215556,-0.0215556,0.0,100000.0,-75000.0,-150000.0,-2.1502412e-08,150000.0,-125000.0,-250000.0,-1.4170199e-11,250000.0,6,7,1,-1,9,-13,-3,11,9,-13,-7,14,0,-11,0,-1,6,1,0,14,-6,-10,0,-1
84,0.0,0.0,105370.21,125000.0,-100000.0,-200000.0,-1.8565627e-11,200000.0,0.0,0.0,30860.367,100000.0,-150000.0,-150000.0,0.0,150000.0,-250000.0,-250000.0,3.9430118e-11,215124.66,6,7,-3,-1,9,-13,-1,12,9,-13,-1,14,3,-11,-1,3,5,1,1,8,-7,-9,2,1
85,0.0,0.0,125000.0,125000.0,-100000.0,-200000.0,0.0,200000.0,0.0,0.0,46206.211,100000.0,-150000.0,-150000.0,1.9481234e-11,150000.0,-250000.0,-250000.0,-44121.099,250000.0,6,7,-3,5,3,-13,-1,3,3,-13,0,3,-3,-11,-1,-9,5,1,0,8,-9,-10,0,1
86,0.0,0.0,125000.0,125000.0,0.0,-200000.0,200000.0,200000.0,0.0,0.0,100000.0,100000.0,-150000.0,-150000.0,150000.0,150000.0,-86588.6,-86588.6,0.0,250000.0,7,7,6,0,3,-13,1,3,9,-12,0,14,3,-10,-1,6,4,3,-7,4,-3,-9,0,1
87,0.0,0.0,125000.0,125000.0,-100000.0,-200000.0,200000.0,200000.0,0.0,0.0,100000.0,100000.0,-150000.0,-150000.0,150000.0,150000.0,0.0,0.0,120123.77,250000.0,7,7,-1,6,-1,-12,-3,-7,5,-12,0,1,5,-10,6,0,6,3,1,9,2,-8,2,0
88,0.0,0.0,10292.086,125000.0,-100000.0,-200000.0,200000.0,200000.0,0.0,0.0,60690.757,100000.0,-129914.0,-129914.0,2.9221851e-11,150000.0,0.0,0.0,0.0,250000.0,6,6,-3,5,1,-11,1,-6,1,-11,0,1,2,-9,-1,-6,8,5,1,9,0,-7,0,-5
89,0.0,0.0,84086.234,125000.0,42988.0,-114024.0,101593.45,200000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,250000.0,6,7,-3,0,4,-12,0,4,4,-11,0,4,3,-11,14,1,9,4,2,15,3,-10,2,3
90,0.0,0.0,0.0,125000.0,-58186.0,-144248.0,101980.2,200000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,140842.15,150000.0,0.0,0.0,10511.591,250000.0,6,7,-3,0,6,-12,8,4,4,-11,-1,4,5,-11,3,1,9,4,2,15,3,-10,2,3
91,0.0,0.0,84086.234,125000.0,-86061.9,-86061.9,101593.45,200000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,250000.0,5,7,-3,0,6,-12,0,4,4,-11,0,4,5,-11,14,1,9,4,2,15,3,-10,2,3
92,0.0,0.0,125000.0,125000.0,0.0,0.0,200000.0,200000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,2.7536562e-11,150000.0,0.0,0.0,21998.183,250000.0,5,7,-2,0,9,-12,-3,9,6,-11,6,5,7,-12,0,2,10,5,0,11,1,-10,-1,1
93,0.0,0.0,93147.951,125000.0,0.0,0.0,179181.04,200000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,150000.0,0.0,0.0,87317.356,250000.0,5,6,-2,4,3,-11,-2,-5,5,-10,-1,5,5,-11,5,2,10,6,4,11,3,-9,1,3
94,0.0,0.0,7710.6301,125000.0,0.0,0.0,200000.0,200000.0,0.0,0.0,56809.425,100000.0,0.0,0.0,3.1644002e-11,150000.0,0.0,0.0,48023.926,250000.0,5,7,-3,4,3,-12,9,1,7,-11,15,5,7,-12,10,1,10,5,4,11,2,-10,0,2
95,0.0,0.0,93147.951,125000.0,0.0,0.0,179181.04,200000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,150000.0,0.0,0.0,87317.356,250000.0,5,6,-2,4,5,-11,-2,-5,9,-10,-1,5,8,-11,5,2,10,6,4,11,3,-9,1,3
96,0.0,0.0,0.0,125000.0,0.0,0.0,65634.688,200000.0,-5.5332532e-11,0.0,-5.5332532e-11,100000.0,0.0,0.0,0.0,150000.0,0.0,0.0,0.0,250000.0,7,7,-2,7,-1,-12,-2,-5,5,-11,-1,5,3,-11,0,2,5,5,0,3,1,-10,1,1
